"name","distinct_id","time","sampling_factor","dataset","properties.$lib_version","properties.mp_lib","properties.Version"
"Completed Task","jpulgarin",1512163689000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512163819000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512163825000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512163980000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512163981000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512168469000,1,"$mixpanel","4.3.2","python",1
"Completed Task","jpulgarin",1512170531000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512125451000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512137246000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512162415000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512163024000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512163638000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512168319000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","jpulgarin",1512168921000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1512125035000,1,"$mixpanel","4.3.2","python",1
"New Task","jpulgarin",1512125046000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1512149687000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1512149700000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1512169078000,1,"$mixpanel","4.3.2","python",1
"Paused Task","jpulgarin",1512169084000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1512162210000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1512163608000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1512163825000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1512168054000,1,"$mixpanel","4.3.2","python",1
"Quick Added a Task","jpulgarin",1512168475000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1512137246000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1512169071000,1,"$mixpanel","4.3.2","python",1
"Time Finished","jpulgarin",1512170711000,1,"$mixpanel","4.3.2","python",1
"Unpaused Task","jpulgarin",1512149694000,1,"$mixpanel","4.3.2","python",1
"Unpaused Task","jpulgarin",1512149705000,1,"$mixpanel","4.3.2","python",1
"Unpaused Task","jpulgarin",1512169079000,1,"$mixpanel","4.3.2","python",1
"Unpaused Task","jpulgarin",1512170530000,1,"$mixpanel","4.3.2","python",1
"Testing Mixpanel","jpulgarin",1509019463000,1,"$mixpanel","4.3.2","python",
"Testing Mixpanel","jpulgarin",1509019926000,1,"$mixpanel","4.3.2","python",
"Testing Mixpanel","jpulgarin",1509022554000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509108074000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509108076000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509108077000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509108079000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509108081000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109260000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109264000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109280000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109280000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109331000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109336000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109337000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109338000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109341000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109341000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109343000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109344000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109345000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109346000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109348000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109348000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109349000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109351000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109351000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109352000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109782000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109806000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109811000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109866000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109871000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109876000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109881000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109886000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109891000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109896000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509109901000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110003000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110004000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110004000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110004000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110004000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110005000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110005000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110005000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110006000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110006000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110018000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110018000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110019000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110019000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110019000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110020000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110033000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110048000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110048000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110049000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110049000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110078000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110079000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110079000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110079000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110080000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110080000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110080000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110088000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110089000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110089000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110093000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110093000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110094000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110094000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110098000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110098000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110099000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110099000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110108000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110108000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110113000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110113000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110114000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110114000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110114000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110115000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509110115000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509111067000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509111067000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509111068000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509111073000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509111073000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509111073000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133354000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133354000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133355000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133355000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133355000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133356000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133356000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133357000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133357000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133358000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133358000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133358000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133359000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133359000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133360000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133360000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133360000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133361000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133361000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509133362000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135844000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135845000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135845000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135845000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135846000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135846000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135847000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135847000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135848000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135848000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135848000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135849000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135849000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509135850000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136666000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136666000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136667000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136867000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136867000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136868000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136868000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136869000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136869000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136870000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509136870000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509108043000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509108104000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509108548000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509108550000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509109260000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509109264000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509109332000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509109333000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509109816000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509117184000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509137316000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509105630000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509105630000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509105631000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509105631000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509107697000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509131537000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509137316000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509142995000,1,"$mixpanel","4.3.2","python",
"Restarted Task","jpulgarin",1509108096000,1,"$mixpanel","4.3.2","python",
"Testing Mixpanel","jpulgarin",1509105315000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509193590000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509230961000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509193584000,1,"$mixpanel","4.3.2","python",
"Restarted Task","jpulgarin",1509230065000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509307594000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509307594000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509307595000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509307595000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509307596000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308652000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308653000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308653000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308654000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308654000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308654000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308655000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308655000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308656000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308656000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308656000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308657000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308657000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308658000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509308658000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509308226000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509309549000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509307023000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509307023000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367950000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367950000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367950000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367951000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367951000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367951000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367952000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367952000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509367952000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509370255000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375769000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375770000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375770000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375770000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375771000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375771000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375771000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375772000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375772000,1,"$mixpanel","4.3.2","python",
"Added 1 Minute","jpulgarin",1509375772000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509365951000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509365966000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509366513000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509366653000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509370501000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509370506000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509370757000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509371649000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509371955000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509373296000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509374944000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509376743000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509385460000,1,"$mixpanel","4.3.2","python",
"Finished Task","jpulgarin",1509387877000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509365493000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509365494000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509365494000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509365494000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509365495000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509365590000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509366122000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509367973000,1,"$mixpanel","4.3.2","python",
"New Task","jpulgarin",1509374938000,1,"$mixpanel","4.3.2","python",
